companyId,name,nameEn,kana,corporateNumber,corporationType,nikkeiCode,badges,tags,createdAt,updatedAt,updateDate,updateCount,changeCount,qualificationGrade,prefecture,address,headquartersAddress,postalCode,location,departmentLocation,phoneNumber,contactPhoneNumber,fax,email,companyUrl,contactFormUrl,representativeName,representativeKana,representativeTitle,representativeBirthDate,representativePhone,representativePostalCode,representativeHomeAddress,representativeRegisteredAddress,representativeAlmaMater,executives,executiveName1,executiveName2,executiveName3,executiveName4,executiveName5,executiveName6,executiveName7,executiveName8,executiveName9,executiveName10,executivePosition1,executivePosition2,executivePosition3,executivePosition4,executivePosition5,executivePosition6,executivePosition7,executivePosition8,executivePosition9,executivePosition10,industry,industryLarge,industryMiddle,industrySmall,industryDetail,industries,industryCategories,businessDescriptions,businessItems,businessSummary,specialties,demandProducts,specialNote,capitalStock,revenue,latestRevenue,latestProfit,revenueFromStatements,operatingIncome,totalAssets,totalLiabilities,netAssets,issuedShares,financials,listing,marketSegment,latestFiscalYearMonth,fiscalMonth,fiscalMonth1,fiscalMonth2,fiscalMonth3,fiscalMonth4,fiscalMonth5,revenue1,revenue2,revenue3,revenue4,revenue5,profit1,profit2,profit3,profit4,profit5,employeeCount,employeeNumber,factoryCount,officeCount,storeCount,averageAge,averageYearsOfService,averageOvertimeHours,averagePaidLeave,femaleExecutiveRatio,established,dateOfEstablishment,founding,foundingYear,acquisition,clients,suppliers,subsidiaries,affiliations,shareholders,banks,bankCorporateNumber,departmentName1,departmentName2,departmentName3,departmentName4,departmentName5,departmentName6,departmentName7,departmentAddress1,departmentAddress2,departmentAddress3,departmentAddress4,departmentAddress5,departmentAddress6,departmentAddress7,departmentPhone1,departmentPhone2,departmentPhone3,departmentPhone4,departmentPhone5,departmentPhone6,departmentPhone7,overview,companyDescription,businessDescriptions,salesNotes,urls,profileUrl,externalDetailUrl,facebook,linkedin,wantedly,youtrust,metaKeywords
1000020410004,佐賀県,,,1000020410004,,,,,,2025-12-04T02:09:23.269Z,,,,,,佐賀県佐賀市天神1-4-16,,1056021,,,0952-24-2111,,,Kingdomline@gdpr-rep.com,https://www.pref.saga.lg.jp/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,大分類; 公務（他に分類されるものを除く）; 中分類; 地方公務; 小分類; 都道府県機関; 細分類; 都道府県機関,公務（他に分類されるものを除く）,地方公務,都道府県機関,都道府県機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,佐賀県; 企業詳細; 佐賀県; 法人番号：1000020410004; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020410004,,,,,,,,,,,,,,,,,,,,,,佐賀県  企業詳細  佐賀県  法人番号：1000020410004  基本情報 部署 人物 代表者名 - 住所 佐賀県佐賀市天神1-4-16 売上 - 従業員数 - 資本金 - 設立 - 上場区分 非上場 決算月 - 業種  大分類 公務（他に分類されるものを除く）  中分類 地方公務  小分類 都道府県機関  細分類 都道府県機関  電話番号 0952-24-2111 URL https://www.pref.saga.lg.jp/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020412058,伊万里市,,,1000020412058,,,,,,2025-12-04T02:09:23.221Z,,,,,,佐賀県伊万里市立花町1355-1,,1056021,,,0955-23-2111,,,Kingdomline@gdpr-rep.com,http://www.city.imari.saga.jp/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,大分類; 公務（他に分類されるものを除く）; 中分類; 地方公務; 小分類; 市町村機関; 細分類; 市町村機関,公務（他に分類されるものを除く）,地方公務,市町村機関,市町村機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,伊万里市; 企業詳細; 伊万里市; 法人番号：1000020412058; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020412058,,,,,,,,,,,,,,,,,,,,,,伊万里市  企業詳細  伊万里市  法人番号：1000020412058  基本情報 部署 人物 代表者名 - 住所 佐賀県伊万里市立花町1355-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 非上場 決算月 - 業種  大分類 公務（他に分類されるものを除く）  中分類 地方公務  小分類 市町村機関  細分類 市町村機関  電話番号 0955-23-2111 URL http://www.city.imari.saga.jp/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020412066,武雄市,,,1000020412066,,,,,,2025-12-07T17:23:14.326Z,,,,,,佐賀県武雄市武雄町大字昭和12-10,,1056021,,,0954-23-5170,,,Kingdomline@gdpr-rep.com,http://www.city.takeo.lg.jp/kyouiku/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,小分類; 市町村機関; 細分類; 市町村機関,,,市町村機関,市町村機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,武雄市; 企業詳細; 武雄市; 法人番号：1000020412066; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020412066,,,,,,,,,,,,,,,,,,,,,,武雄市  企業詳細  武雄市  法人番号：1000020412066  基本情報 部署 人物 代表者名 - 住所 佐賀県武雄市武雄町大字昭和12-10 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種  小分類 市町村機関  細分類 市町村機関  電話番号 0954-23-5170 URL http://www.city.takeo.lg.jp/kyouiku/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020412074,鹿島市,,,1000020412074,,,,,,2025-12-04T02:09:23.123Z,,,,,,佐賀県鹿島市大字納富分2643-1,,1056021,,,0954-63-2111,,,Kingdomline@gdpr-rep.com,http://www.city.saga-kashima.lg.jp/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,大分類; 公務（他に分類されるものを除く）; 中分類; 地方公務; 小分類; 市町村機関; 細分類; 市町村機関,公務（他に分類されるものを除く）,地方公務,市町村機関,市町村機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,鹿島市; 企業詳細; 鹿島市; 法人番号：1000020412074; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020412074,,,,,,,,,,,,,,,,,,,,,,鹿島市  企業詳細  鹿島市  法人番号：1000020412074  基本情報 部署 人物 代表者名 - 住所 佐賀県鹿島市大字納富分2643-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 非上場 決算月 - 業種  大分類 公務（他に分類されるものを除く）  中分類 地方公務  小分類 市町村機関  細分類 市町村機関  電話番号 0954-63-2111 URL http://www.city.saga-kashima.lg.jp/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020412082,小城市,,,1000020412082,,,,,,2025-12-04T02:09:23.075Z,,,,,,佐賀県小城市三日月町長神田2312-2,,1056021,,,0952-37-6111,,,Kingdomline@gdpr-rep.com,http://www.city.ogi.lg.jp/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,大分類; 公務（他に分類されるものを除く）; 中分類; 地方公務; 小分類; 市町村機関; 細分類; 市町村機関,公務（他に分類されるものを除く）,地方公務,市町村機関,市町村機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,小城市; 企業詳細; 小城市; 法人番号：1000020412082; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020412082,,,,,,,,,,,,,,,,,,,,,,小城市  企業詳細  小城市  法人番号：1000020412082  基本情報 部署 人物 代表者名 - 住所 佐賀県小城市三日月町長神田2312-2 売上 - 従業員数 - 資本金 - 設立 - 上場区分 非上場 決算月 - 業種  大分類 公務（他に分類されるものを除く）  中分類 地方公務  小分類 市町村機関  細分類 市町村機関  電話番号 0952-37-6111 URL http://www.city.ogi.lg.jp/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020413411,基山町,,,1000020413411,,,,,,2025-12-04T02:09:23.020Z,,,,,,佐賀県三養基郡基山町大字宮浦666,,1056021,,,0942-92-2011,,,Kingdomline@gdpr-rep.com,http://www.town.kiyama.lg.jp/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,大分類; 公務（他に分類されるものを除く）; 中分類; 地方公務; 小分類; 市町村機関; 細分類; 市町村機関,公務（他に分類されるものを除く）,地方公務,市町村機関,市町村機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,基山町; 企業詳細; 基山町; 法人番号：1000020413411; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020413411,,,,,,,,,,,,,,,,,,,,,,基山町  企業詳細  基山町  法人番号：1000020413411  基本情報 部署 人物 代表者名 - 住所 佐賀県三養基郡基山町大字宮浦666 売上 - 従業員数 - 資本金 - 設立 - 上場区分 非上場 決算月 - 業種  大分類 公務（他に分類されるものを除く）  中分類 地方公務  小分類 市町村機関  細分類 市町村機関  電話番号 0942-92-2011 URL http://www.town.kiyama.lg.jp/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020418609,佐賀県市町総合事務組合,,,1000020418609,,,,,,2025-12-07T17:23:14.326Z,,,,,,佐賀県佐賀市堀川町1-1,,1056021,,,-,0952-28-2116,,hanbai@saga-s.co.jp,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,佐賀県の新聞社「佐賀新聞」の公式ウェブサイト。佐賀のニュースや速報、サガン鳥栖など佐賀のスポーツ、イベント、グルメ、おくやみといった「佐賀」の情報を、記事や動画で随時更新！全国や世界のニュース、芸能、エンタメなどの情報も掲載しています。,,,,,佐賀県市町総合事務組合; 企業詳細; 佐賀県市町総合事務組合; 法人番号：1000020418609; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020418609,,,,,,,,,,,,,,,,,,,,,,佐賀県市町総合事務組合  企業詳細  佐賀県市町総合事務組合  法人番号：1000020418609  基本情報 部署 人物 代表者名 - 住所 佐賀県佐賀市堀川町1-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,佐賀県の新聞社「佐賀新聞」の公式ウェブサイト。佐賀のニュースや速報、サガン鳥栖など佐賀のスポーツ、イベント、グルメ、おくやみといった「佐賀」の情報を、記事や動画で随時更新！全国や世界のニュース、芸能、エンタメなどの情報も掲載しています。,佐賀県の新聞社「佐賀新聞」の公式ウェブサイト。佐賀のニュースや速報、サガン鳥栖など佐賀のスポーツ、イベント、グルメ、おくやみといった「佐賀」の情報を、記事や動画で随時更新！全国や世界のニュース、芸能、エンタメなどの情報も掲載しています。,,,,,,,,,
1000020418617,佐賀県西部広域環境組合,,,1000020418617,,,,,,2025-12-07T17:23:14.326Z,,,,,,佐賀県伊万里市松浦町山形5092-4,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,佐賀県西部広域環境組合; 企業詳細; 佐賀県西部広域環境組合; 法人番号：1000020418617; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020418617,,,,,,,,,,,,,,,,,,,,,,佐賀県西部広域環境組合  企業詳細  佐賀県西部広域環境組合  法人番号：1000020418617  基本情報 部署 人物 代表者名 - 住所 佐賀県伊万里市松浦町山形5092-4 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020418625,伊万里・有田消防組合,,,1000020418625,,,,,,2025-12-07T17:23:14.326Z,,,,,,佐賀県伊万里市立花町1355-3,,1056021,,,0955-23-2119,,,Kingdomline@gdpr-rep.com,https://www.imari-arita119.saga.jp/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,伊万里・有田消防組合; 企業詳細; 伊万里・有田消防組合; 法人番号：1000020418625; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020418625,,,,,,,,,,,,,,,,,,,,,,伊万里・有田消防組合  企業詳細  伊万里・有田消防組合  法人番号：1000020418625  基本情報 部署 人物 代表者名 - 住所 佐賀県伊万里市立花町1355-3 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 0955-23-2119 URL https://www.imari-arita119.saga.jp/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020418633,天山地区共同環境組合,,,1000020418633,,,,,,2025-12-07T17:23:14.326Z,,,,,,佐賀県多久市北多久町大字小侍4644-29,,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,天山地区共同環境組合; 企業詳細; 天山地区共同環境組合; 法人番号：1000020418633; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,天山地区共同環境組合  企業詳細  天山地区共同環境組合  法人番号：1000020418633  基本情報 部署 人物 代表者名 - 住所 佐賀県多久市北多久町大字小侍4644-29 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000020418633,,,,,,,,,,,,,,,,,,,,,,天山地区共同環境組合  企業詳細  天山地区共同環境組合  法人番号：1000020418633  基本情報 部署 人物 代表者名 - 住所 佐賀県多久市北多久町大字小侍4644-29 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020418641,神埼市・吉野ヶ里町葬祭組合,,,1000020418641,,,,,,2025-12-07T17:23:14.326Z,,,,,,佐賀県神埼市神埼町鶴3456-5(3階),,1056021,,,-,,,Kingdomline@gdpr-rep.com,https://atrae.co.jp/external_transmission/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LINEヤフー株式会社の企業情報のページです。,,,,,神埼市・吉野ヶ里町葬祭組合; 企業詳細; 神埼市・吉野ヶ里町葬祭組合; 法人番号：1000020418641; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,神埼市・吉野ヶ里町葬祭組合  企業詳細  神埼市・吉野ヶ里町葬祭組合  法人番号：1000020418641  基本情報 部署 人物 代表者名 - 住所 佐賀県神埼市神埼町鶴3456-5(3階) 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,,,,,,,,,,,1000020418641,,,,,,,,,,,,,,,,,,,,,,神埼市・吉野ヶ里町葬祭組合  企業詳細  神埼市・吉野ヶ里町葬祭組合  法人番号：1000020418641  基本情報 部署 人物 代表者名 - 住所 佐賀県神埼市神埼町鶴3456-5(3階) 売上 - 従業員数 - 資本金 - 設立 - 上場区分 - 決算月 - 業種 電話番号 - URL - 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020423220,川棚町,,,1000020423220,,,,,,2025-12-04T02:09:22.683Z,,,,,,長崎県東彼杵郡川棚町中組郷1518-1,,1056021,,,0956-82-3131,,,Kingdomline@gdpr-rep.com,http://www.kawatana.jp/,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,大分類; 公務（他に分類されるものを除く）; 中分類; 地方公務; 小分類; 市町村機関; 細分類; 市町村機関,公務（他に分類されるものを除く）,地方公務,市町村機関,市町村機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,川棚町; 企業詳細; 川棚町; 法人番号：1000020423220; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020423220,,,,,,,,,,,,,,,,,,,,,,川棚町  企業詳細  川棚町  法人番号：1000020423220  基本情報 部署 人物 代表者名 - 住所 長崎県東彼杵郡川棚町中組郷1518-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 非上場 決算月 - 業種  大分類 公務（他に分類されるものを除く）  中分類 地方公務  小分類 市町村機関  細分類 市町村機関  電話番号 0956-82-3131 URL http://www.kawatana.jp/ 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
1000020423831,小値賀町,,,1000020423831,,,,,,2025-12-04T02:09:22.639Z,,,,,,長崎県北松浦郡小値賀町笛吹郷2376-1,,1056021,,,0959-56-3111,,,Kingdomline@gdpr-rep.com,http://www.ojika.net/index2.html,,-,,代表取締役,,,,,,,,,,,,,,,,,,,,,,,,,,,,大分類; 公務（他に分類されるものを除く）; 中分類; 地方公務; 小分類; 市町村機関; 細分類; 市町村機関,公務（他に分類されるものを除く）,地方公務,市町村機関,市町村機関,,,LINEヤフー株式会社の企業情報のページです。,,,,,小値賀町; 企業詳細; 小値賀町; 法人番号：1000020423831; 基本情報; 人物; 条件に一致する部署はありません。; 企業メモ; 追加,,,,,,,,,,,,非上場,,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000020423831,,,,,,,,,,,,,,,,,,,,,,小値賀町  企業詳細  小値賀町  法人番号：1000020423831  基本情報 部署 人物 代表者名 - 住所 長崎県北松浦郡小値賀町笛吹郷2376-1 売上 - 従業員数 - 資本金 - 設立 - 上場区分 非上場 決算月 - 業種  大分類 公務（他に分類されるものを除く）  中分類 地方公務  小分類 市町村機関  細分類 市町村機関  電話番号 0959-56-3111 URL http://www.ojika.net/index2.html 来訪履歴  集計期間: 2025-10-21 〜 2025-11-20  最終来訪日時 - アクセス数 0 UU数 0 企業メモ 追加,LINEヤフー株式会社の企業情報のページです。,LINEヤフー株式会社の企業情報のページです。,,,,,,,,,
